ID,Experience,Income,Age,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,ZIP Code,Online,Personal Loan
3752,2,12,26,4,1,1,0,0,0,0,94591,TRUE,0
3753,30,82,55,4,1.3,3,219,1,0,0,93003,FALSE,0
3754,4,34,30,2,0.3,2,0,1,0,0,95351,TRUE,0
3755,37,112,63,4,2.4,3,0,1,0,0,93106,TRUE,0
3756,25,42,55,3,1,3,0,0,0,0,94115,TRUE,0
3757,11,83,35,2,2.2,1,0,0,0,0,92122,FALSE,0
3758,21,142,45,1,1.4,2,0,0,0,0,91101,TRUE,1
3759,23,199,47,2,6.67,1,0,0,0,0,94720,TRUE,0
3760,4,29,31,4,1.5,2,121,1,0,0,92093,TRUE,0
3761,26,70,56,3,1.4,3,273,1,0,0,91107,TRUE,0
3762,24,25,49,2,0.7,3,0,0,0,0,95831,TRUE,0
3763,27,84,53,2,1.1,1,0,0,0,0,95616,TRUE,0
3764,36,81,62,3,4.4,1,0,1,0,0,95051,FALSE,0
3765,37,15,63,2,0.4,1,0,0,0,0,94720,FALSE,0
3766,0,54,26,3,0.3,3,0,0,0,0,94706,TRUE,0
3767,35,108,59,4,3.8,2,304,0,0,0,90245,TRUE,1
3768,16,83,40,4,2.67,1,0,1,0,0,95819,TRUE,0
3769,16,62,42,1,0.7,3,170,1,0,1,94309,TRUE,0
3770,4,134,29,2,3.3,1,204,0,0,0,90095,FALSE,0
3771,16,75,40,3,2.33,1,79,0,0,0,94306,FALSE,0
3772,7,109,31,2,2,2,341,1,0,0,91711,FALSE,0
3773,10,152,35,2,3,1,0,0,0,0,94112,TRUE,0
3774,36,83,62,4,2.4,3,0,0,1,0,93940,FALSE,0
3775,26,52,51,4,1.8,3,0,0,0,0,92521,TRUE,0
3776,6,31,32,2,2,3,0,1,0,0,90275,TRUE,0
3777,3,135,27,3,2.7,3,449,1,0,0,93108,FALSE,1
3778,37,98,62,1,0.9,1,151,0,0,0,94706,TRUE,0
3779,41,14,66,4,0.6,2,0,0,0,0,95814,FALSE,0
3780,27,64,53,4,2.6,1,0,1,0,0,93407,TRUE,0
3781,25,109,49,2,6.8,1,0,0,0,0,92780,FALSE,0
3782,40,118,65,1,1.3,1,333,1,0,1,94104,TRUE,0
3783,5,80,30,4,2.2,2,0,0,1,0,91311,TRUE,0
3784,34,51,60,3,1.4,3,0,0,0,0,90028,FALSE,0
3785,6,115,30,4,3.8,2,0,0,0,0,94611,TRUE,1
3786,28,83,54,1,2.4,1,0,0,0,0,95841,TRUE,0
3787,28,90,54,1,0.3,1,0,0,0,0,91301,TRUE,0
3788,12,28,37,4,1.7,1,0,0,1,1,95616,TRUE,0
3789,7,82,32,2,2.5,1,221,1,0,0,95616,TRUE,0
3790,27,24,51,3,0.4,1,0,1,0,0,94301,TRUE,0
3791,22,71,46,2,1.7,1,0,1,0,0,92029,TRUE,0
3792,17,80,41,1,0.3,1,0,0,0,0,91330,FALSE,0
3793,36,109,62,4,1.7,3,0,0,0,0,92709,TRUE,0
3794,28,140,54,1,2.9,1,0,0,0,0,91711,TRUE,0
3795,27,39,52,4,0.2,2,0,0,1,0,92612,TRUE,0
3796,25,39,51,1,1.2,2,98,0,0,0,94010,TRUE,0
3797,-2,50,24,3,2.4,2,0,0,1,0,94920,FALSE,0
3798,35,31,61,2,0.3,1,0,0,0,0,92521,TRUE,0
3799,25,35,55,3,1,3,144,1,0,0,93943,TRUE,0
3800,11,44,37,4,0.2,1,0,1,0,0,93109,FALSE,0
3801,38,35,64,1,0.5,3,0,0,0,0,93955,TRUE,0
3802,8,20,34,2,0.3,1,106,1,0,0,95616,TRUE,0
3803,7,10,31,4,0.7,2,0,0,0,0,95616,TRUE,0
3804,18,83,42,4,2,3,0,0,0,0,96001,TRUE,0
3805,22,203,47,2,8.8,1,0,0,0,0,95842,TRUE,0
3806,5,84,29,3,0.8,1,0,0,0,0,93109,FALSE,0
3807,8,41,34,4,0.8,1,0,0,0,0,92096,FALSE,0
3808,11,164,36,2,7.8,1,0,1,0,0,95051,TRUE,0
3809,10,152,34,2,6.5,1,0,0,0,0,90089,FALSE,0
3810,2,62,26,4,1.6,1,0,0,1,0,94080,FALSE,0
3811,24,12,48,4,1,1,89,0,0,0,94707,FALSE,0
3812,23,28,47,4,0.6,1,0,0,0,0,94061,TRUE,0
3813,13,52,39,1,2,1,0,1,0,0,94720,FALSE,0
3814,37,19,62,3,1.3,2,97,0,0,0,91343,TRUE,0
3815,9,35,34,3,1.3,1,0,0,0,0,94304,FALSE,0
3816,19,28,43,4,0.3,1,96,0,0,0,95053,TRUE,0
3817,30,70,55,3,2,2,0,1,0,0,94904,TRUE,0
3818,40,140,65,1,0.9,1,0,0,0,0,92093,FALSE,0
3819,0,102,26,4,2.3,3,0,0,0,0,94305,FALSE,0
3820,27,50,57,4,2,3,0,0,0,0,93950,TRUE,0
3821,7,61,32,3,2.3,1,205,1,0,0,94102,TRUE,0
3822,9,188,35,2,3.7,2,259,0,0,0,92220,TRUE,nan
3823,33,178,63,4,9,3,0,0,0,0,91768,FALSE,1
3824,25,44,49,4,0.9,2,194,0,0,0,94708,TRUE,0
3825,-1,12,23,4,1,1,0,1,1,0,95064,FALSE,0
3826,6,69,30,4,3.4,1,188,1,0,0,94305,FALSE,0
3827,19,132,43,1,5,1,0,0,0,0,90089,FALSE,0
3828,14,128,39,2,3.9,1,196,0,0,0,93943,TRUE,0
3829,6,44,31,4,0.8,1,122,0,0,0,95616,TRUE,0
3830,39,44,65,1,0.5,3,0,1,0,0,92038,TRUE,0
3831,8,34,34,2,2,3,0,0,1,0,92130,TRUE,0
3832,12,132,37,2,3.9,1,0,0,0,0,90089,FALSE,0
3833,38,158,62,2,2.1,1,0,1,0,0,90230,FALSE,0
3834,9,83,33,1,0.1,1,0,0,0,0,93943,TRUE,0
3835,22,28,48,1,1.4,3,75,0,0,0,94720,TRUE,0
3836,9,131,33,3,2.2,3,0,0,1,0,90065,FALSE,1
3837,19,31,45,3,0.5,2,0,1,0,0,95616,TRUE,0
3838,19,40,44,4,0,2,0,0,0,0,92350,TRUE,0
3839,11,71,37,2,1.8,1,127,0,1,0,94501,FALSE,0
3840,5,42,31,2,2,3,0,0,0,0,93010,TRUE,0
3841,31,35,56,3,0.1,2,114,0,0,0,95211,FALSE,0
3842,4,81,30,2,0.2,1,0,0,0,0,94305,TRUE,0
3843,35,91,61,2,2,1,0,0,0,0,95136,TRUE,0
3844,7,129,32,4,5.2,2,0,1,0,0,94720,FALSE,1
3845,27,75,51,1,2.7,1,0,0,0,0,95828,FALSE,0
3846,1,54,26,4,0.6,2,230,0,0,0,94061,FALSE,0
3847,5,43,31,1,1.5,1,0,0,0,0,94720,FALSE,0
3848,18,94,43,4,1.1,2,0,0,0,0,94110,FALSE,0
3849,32,84,57,4,1.3,3,0,1,0,0,93106,FALSE,0
3850,18,34,42,1,2,2,0,0,1,0,92653,FALSE,0
3851,23,15,48,4,0.8,1,0,0,0,0,94061,TRUE,0
3852,21,99,46,2,3.8,3,194,0,0,0,90277,TRUE,0
3853,7,15,33,1,0.4,2,82,1,1,1,92152,TRUE,0
3854,21,83,45,4,2,3,0,0,0,0,94105,TRUE,0
3855,6,83,31,4,1.8,3,0,0,0,0,94720,TRUE,0
3856,18,143,42,1,1.7,1,0,0,1,0,95630,TRUE,0
3857,30,81,56,4,2.6,3,0,0,0,0,90401,TRUE,0
3858,39,39,63,1,1.9,2,0,0,0,0,91711,FALSE,0
3859,18,158,42,2,0.4,2,277,1,0,0,92124,FALSE,1
3860,24,62,50,1,1.4,3,0,0,0,0,90245,FALSE,0
3861,6,64,31,2,0.1,1,0,1,0,0,92121,TRUE,0
3862,40,29,65,1,1.5,2,0,0,0,0,90025,FALSE,0
3863,34,64,60,3,2.5,1,0,0,0,0,94104,TRUE,0
3864,10,21,34,4,0.7,2,0,0,0,0,91770,TRUE,0
3865,32,142,62,2,2.8,3,0,1,0,0,95112,FALSE,1
3866,30,64,56,3,2.5,1,0,0,0,0,93105,FALSE,0
3867,25,40,51,4,1.8,1,0,1,1,0,91401,FALSE,0
3868,19,61,44,3,2.7,2,0,0,0,0,94080,FALSE,0
3869,16,44,41,1,0.3,3,0,0,0,0,92037,FALSE,0
3870,16,78,43,3,2.67,2,161,1,0,0,95670,TRUE,0
3871,0,25,25,2,0.9,3,0,0,0,0,94596,FALSE,0
3872,16,125,40,2,1.9,1,0,1,0,0,91304,FALSE,0
3873,29,63,53,2,1,3,0,0,0,0,94720,TRUE,0
3874,30,54,54,1,1.6,3,185,0,0,0,94550,TRUE,0
3875,12,92,36,2,0,1,184,0,0,0,94709,FALSE,0
3876,2,119,26,2,0.6,1,381,1,0,0,95351,TRUE,0
3877,11,40,35,1,2.4,2,0,0,0,0,91784,TRUE,0
3878,4,41,29,1,1,1,0,0,0,0,93105,FALSE,0
3879,11,81,35,2,0,1,0,1,0,0,92064,TRUE,0
3880,4,101,28,3,2.5,1,270,0,0,0,95136,FALSE,0
3881,24,25,48,4,0.5,2,0,0,0,0,90024,FALSE,0
3882,20,55,46,1,1.5,2,0,0,1,0,91016,FALSE,0
3883,7,43,31,1,2.1,3,166,1,0,0,92646,FALSE,0
3884,16,98,40,2,1.8,2,98,0,0,0,94534,TRUE,0
3885,1,112,27,4,2.3,3,402,1,0,0,91330,TRUE,0
3886,2,69,32,4,4,3,102,0,0,0,93943,TRUE,0
3887,43,79,67,4,1.7,2,215,1,0,1,95616,TRUE,0
3888,-2,118,24,2,7.2,1,0,0,1,0,92634,TRUE,0
3889,18,81,45,3,2.67,2,251,1,0,0,95133,TRUE,0
3890,0,19,26,1,0.1,2,121,0,0,0,93014,TRUE,0
3891,17,139,42,2,2.9,3,0,0,0,0,91101,TRUE,1
3892,40,63,65,3,0.5,2,0,0,0,0,94701,TRUE,0
3893,33,102,59,2,1.4,1,0,0,0,0,91763,TRUE,0
3894,5,40,30,4,1.7,2,0,0,0,0,92521,TRUE,0
3895,6,44,32,1,0.3,1,81,1,0,0,92886,TRUE,0
3896,12,59,36,3,2,1,216,0,0,0,94104,FALSE,0
3897,24,224,48,2,6.67,1,0,1,0,1,93940,TRUE,0
3898,31,64,56,2,2.3,3,0,0,0,0,90245,FALSE,0
3899,20,129,44,2,3.3,1,0,0,0,0,96001,TRUE,0
3900,34,43,60,1,1.4,1,0,1,0,0,92697,TRUE,0
3901,27,12,51,3,0.4,1,0,1,1,1,92834,TRUE,0
3902,10,53,34,3,2.6,2,0,0,0,0,94107,TRUE,0
3903,21,39,45,2,2.1,3,0,1,0,0,93305,FALSE,0
3904,23,65,47,1,0,1,0,0,0,0,93943,FALSE,0
3905,5,18,29,1,0.4,3,94,1,0,0,94122,TRUE,0
3906,28,55,52,1,1.6,3,0,0,0,0,94596,FALSE,0
3907,35,60,61,1,2.5,3,0,0,0,0,90245,TRUE,0
3908,14,42,40,2,0.3,1,187,0,0,0,91330,TRUE,0
3909,0,44,24,3,0.1,2,0,0,0,0,90638,FALSE,0
3910,7,111,33,2,1.3,1,0,0,0,0,90245,TRUE,0
3911,8,62,33,1,1,1,0,0,0,0,94596,TRUE,0
3912,26,44,52,2,0.8,3,148,1,0,0,94025,FALSE,0
3913,14,69,40,1,1.5,3,0,0,0,0,95348,FALSE,0
3914,20,62,45,3,0.8,3,172,0,0,0,92064,TRUE,0
3915,3,35,27,1,1.8,2,0,0,0,0,94080,FALSE,0
3916,13,91,38,1,2.8,1,0,1,0,0,92037,TRUE,0
3917,26,12,50,1,0.2,1,96,0,0,0,92121,FALSE,0
3918,15,89,41,3,0.1,1,292,0,0,0,94608,TRUE,0
3919,34,65,60,4,1.7,2,0,0,1,0,90024,TRUE,0
3920,34,179,64,2,4.5,3,400,0,0,0,90024,FALSE,1
3921,8,82,34,2,1.5,3,0,1,1,1,93106,TRUE,0
3922,6,48,30,1,1.2,1,0,0,0,0,95812,TRUE,0
3923,4,20,31,4,1.5,2,0,0,0,0,95616,TRUE,0
3924,15,91,41,1,2.8,3,330,0,1,0,90502,TRUE,0
3925,37,122,61,2,6,1,0,0,0,0,94609,TRUE,0
3926,18,22,42,1,1.4,3,0,0,0,0,90717,TRUE,0
3927,23,43,48,2,1.3,1,0,0,0,0,94301,TRUE,0
3928,34,38,59,4,1.7,1,0,1,0,0,90291,FALSE,0
3929,33,61,57,3,2.67,1,0,0,0,0,92115,TRUE,0
3930,13,33,37,4,0.4,2,0,0,0,0,91773,FALSE,0
3931,27,145,53,1,2.9,1,345,0,0,0,95605,FALSE,0
3932,27,170,53,1,1,1,0,0,0,0,95003,TRUE,0
3933,2,55,26,3,0.7,2,0,0,0,0,94305,TRUE,0
3934,14,40,39,1,2.5,3,0,0,0,0,91302,TRUE,0
3935,11,68,35,2,0,1,126,1,0,0,94923,FALSE,0
3936,33,53,59,3,2.5,1,0,0,0,0,90034,TRUE,0
3937,18,63,43,3,0.8,3,0,0,1,0,95616,FALSE,0
3938,15,123,39,2,2.2,1,92,1,0,0,91604,FALSE,0
3939,24,13,49,2,0,1,0,0,0,0,95929,TRUE,0
3940,23,12,47,4,0.2,1,102,1,0,0,92110,FALSE,0
3941,17,53,41,2,2.5,1,102,0,0,0,93727,TRUE,0
3942,33,79,57,1,2.7,2,294,1,0,0,94588,TRUE,0
3943,17,89,42,1,0.1,2,170,0,0,0,90095,TRUE,0
3944,36,188,61,1,9.3,2,0,0,0,0,91360,FALSE,1
3945,26,62,56,3,1.4,3,0,0,0,0,91320,TRUE,0
3946,3,123,29,3,5.6,3,428,0,0,0,92821,TRUE,1
3947,-1,40,25,3,2.4,2,0,0,0,0,93117,TRUE,0
3948,8,119,32,4,5,3,0,0,0,0,94710,TRUE,1
3949,12,123,37,4,3.1,2,253,1,0,1,94304,TRUE,1
3950,5,23,31,1,0.4,2,0,1,0,0,93407,TRUE,0
3951,14,62,38,1,1.5,3,255,0,0,0,94143,TRUE,0
3952,14,69,40,3,2.1,1,106,0,0,0,92870,TRUE,0
3953,36,124,61,2,3.9,1,0,1,1,0,94611,FALSE,0
3954,26,52,50,4,0.1,3,0,0,0,0,93555,FALSE,0
3955,7,134,32,2,3.1,1,0,0,0,0,93108,FALSE,0
3956,36,58,62,1,0.8,2,0,0,0,0,94501,FALSE,0
3957,37,45,62,3,0.5,2,200,1,0,0,90033,TRUE,0
3958,15,75,40,4,1.1,2,0,0,0,0,95449,TRUE,0
3959,34,23,59,4,0.4,2,78,0,0,0,90009,FALSE,0
3960,19,123,43,3,1.3,1,0,0,0,0,91107,TRUE,1
3961,37,48,62,3,2.2,1,0,0,0,0,92028,FALSE,0
3962,22,145,48,1,0.3,1,140,0,0,0,95482,TRUE,0
3963,5,31,29,1,1,3,0,0,0,0,93014,FALSE,0
3964,32,38,58,3,2.2,3,0,0,0,0,93106,TRUE,0
3965,18,78,43,4,1.9,3,0,0,0,0,94025,FALSE,0
3966,15,94,39,2,1.9,1,0,0,0,0,91941,TRUE,0
3967,7,84,33,1,2.9,3,0,0,0,0,95051,TRUE,0
3968,15,22,40,1,0.6,3,0,0,0,0,94306,TRUE,0
3969,3,78,28,4,0.2,1,0,1,0,0,93108,TRUE,0
3970,11,75,38,3,2.33,2,0,0,0,0,94305,TRUE,0
3971,40,71,65,3,2.2,1,0,1,0,0,95060,FALSE,0
3972,11,24,35,1,0.5,3,0,1,0,0,95616,TRUE,0
3973,5,112,29,2,4.33,1,0,1,0,0,94998,TRUE,0
3974,35,53,61,1,2.8,2,167,0,0,0,90064,TRUE,0
3975,21,41,46,1,0.5,3,0,0,0,0,94305,FALSE,0
3976,23,25,50,1,0.5,2,0,0,0,0,91330,TRUE,0
3977,33,42,60,4,2.5,2,194,0,0,0,90277,TRUE,0
3978,27,51,54,3,1,2,113,1,1,1,94309,TRUE,0
3979,18,19,43,2,0.3,2,0,0,0,0,92325,TRUE,0
3980,14,90,38,2,0,1,258,1,1,1,93010,TRUE,0
3981,22,89,46,4,1.4,2,0,0,0,0,92866,TRUE,0
3982,39,22,64,3,0.5,1,0,1,1,1,92691,TRUE,0
3983,0,119,24,1,1.5,1,0,0,0,0,94566,TRUE,0
3984,13,93,39,4,3.6,3,0,0,0,0,93555,TRUE,1
3985,8,18,34,4,0.3,1,0,0,0,0,95741,FALSE,0
3986,40,32,65,1,1.1,3,120,0,0,0,90095,TRUE,0
3987,14,182,38,3,2.6,3,0,1,0,1,92152,TRUE,1
3988,36,19,62,2,0.2,3,0,1,0,0,95833,TRUE,0
3989,35,85,59,1,3.4,3,0,1,0,1,91330,FALSE,1
3990,25,90,49,4,1.4,2,0,0,1,0,92709,TRUE,0
3991,32,59,57,2,3.7,1,134,0,0,0,95014,TRUE,0
3992,38,84,64,1,2,1,0,0,0,0,94571,FALSE,0
3993,22,95,47,2,3.9,2,0,0,0,0,93311,FALSE,1
3994,6,13,30,3,0.9,3,0,0,0,0,93555,TRUE,0
3995,18,88,42,4,0.8,1,0,1,0,0,92675,TRUE,0
3996,28,34,53,2,0.6,3,0,1,0,0,92697,TRUE,0
3997,24,11,50,4,0.6,3,0,1,0,0,94501,FALSE,0
3998,38,80,62,4,1.7,2,0,0,0,0,94545,FALSE,0
3999,10,41,34,1,1.33,1,0,1,0,0,94102,FALSE,0
4000,21,90,47,2,0.8,3,0,0,0,0,90245,FALSE,0
4001,37,93,62,3,3,3,0,1,0,1,93003,TRUE,1
4002,35,81,61,4,1.9,2,0,0,0,0,94709,FALSE,0
4003,34,60,59,2,2.8,1,0,0,0,0,94015,TRUE,0
4004,21,39,47,3,0.6,2,0,1,0,0,92612,TRUE,0
4005,39,22,65,3,0.7,2,0,0,0,0,92507,FALSE,0
4006,32,32,56,2,0.8,1,79,0,1,0,95827,TRUE,0
4007,32,28,56,1,1.2,3,0,0,0,0,92130,TRUE,0
4008,7,35,31,2,1,2,0,1,0,0,91745,FALSE,0
4009,31,154,61,3,7.5,3,351,1,0,1,94555,TRUE,1
4010,18,189,42,2,7.6,1,0,0,0,0,91605,TRUE,0
4011,19,40,44,4,1.9,3,84,0,0,0,94618,FALSE,0
4012,21,88,47,2,1.7,2,0,0,0,0,94304,TRUE,nan
4013,6,124,30,2,0.6,1,0,0,0,0,91320,TRUE,nan
4014,38,23,62,2,0.3,3,0,0,0,0,91304,FALSE,nan
4015,32,23,56,4,0.7,1,0,1,0,0,94720,TRUE,nan
4016,-1,139,25,2,2,1,0,1,0,0,93106,FALSE,nan
4017,28,173,53,4,2.7,1,427,0,0,0,91614,TRUE,nan
4018,0,42,26,4,1.3,3,153,0,0,0,92009,TRUE,nan
4019,35,161,59,1,2.9,1,160,1,0,0,94301,FALSE,nan
4020,36,28,62,3,0.7,2,0,0,0,0,95020,TRUE,nan
4021,32,191,58,4,5.2,3,194,1,0,0,93943,FALSE,nan
4022,14,42,40,2,0.3,1,106,1,0,0,90638,FALSE,nan
4023,5,81,35,4,4,3,0,0,0,0,94234,TRUE,nan
4024,25,175,51,3,0.7,1,312,0,0,0,90089,FALSE,nan
4025,15,82,41,3,0.1,1,0,0,0,0,94720,TRUE,nan
4026,27,53,51,1,1.8,3,0,1,0,0,94114,FALSE,nan
4027,1,142,27,3,5.5,1,0,0,0,0,92038,FALSE,1
4028,21,42,46,4,1.9,3,0,0,0,0,93727,TRUE,0
4029,20,64,46,4,2.9,1,189,0,0,0,94117,FALSE,0
4030,5,90,31,2,1.3,1,0,0,1,0,94301,TRUE,0
4031,32,44,58,1,0.8,2,0,0,0,0,92354,FALSE,0
4032,18,29,42,1,0.3,3,0,0,0,0,91320,TRUE,0
4033,35,93,59,2,1.6,1,0,1,0,0,94301,FALSE,0
4034,24,69,54,3,1.4,3,132,0,0,0,93117,TRUE,0
4035,11,82,35,2,1.7,2,0,1,0,0,94022,TRUE,0
4036,9,180,34,2,6.5,3,0,0,0,1,93955,TRUE,1
4037,21,13,46,2,0.7,3,0,0,0,0,93117,TRUE,0
4038,28,72,52,1,0,1,178,0,0,0,91335,FALSE,0
4039,30,54,55,3,1.7,1,0,0,0,0,91367,TRUE,0
4040,9,104,34,1,4.6,1,0,1,0,0,92152,TRUE,0
4041,32,44,57,2,1.9,2,157,0,0,0,90266,FALSE,0
4042,19,40,45,1,0.2,1,0,1,1,1,95060,TRUE,0
4043,3,190,29,2,4.5,1,246,1,0,0,92612,TRUE,0
4044,23,64,49,4,2.6,1,0,1,0,0,94588,TRUE,0
4045,11,9,36,2,0.3,2,99,0,1,0,90266,FALSE,0
4046,31,38,57,4,0.7,2,0,0,0,0,94720,TRUE,0
4047,0,72,25,3,2.6,3,0,0,0,0,94303,TRUE,0
4048,17,82,43,1,5.2,1,79,0,0,0,94114,TRUE,0
4049,2,48,27,2,1.6,3,119,0,1,0,90049,TRUE,0
4050,28,82,54,4,2.6,3,294,0,0,0,94122,FALSE,0
4051,26,14,53,2,1,2,83,0,0,0,94590,FALSE,0
4052,29,162,55,1,2.9,1,0,1,0,0,93105,TRUE,0
4053,19,54,43,2,1.7,1,0,0,0,0,94608,TRUE,0
4054,11,90,35,2,0,1,0,0,0,0,94720,FALSE,0
4055,34,64,59,4,1.7,1,0,0,0,0,94116,FALSE,0
4056,18,65,42,3,2.1,3,0,1,0,0,93460,TRUE,0
4057,25,113,51,2,6.3,1,0,0,0,0,91320,FALSE,0
4058,32,38,57,2,2.1,3,0,0,0,0,90740,FALSE,0
4059,15,65,39,1,1.5,3,0,0,0,0,92037,FALSE,0
4060,27,39,53,4,1.5,3,0,0,0,0,91330,TRUE,0
4061,6,174,31,2,6.7,1,0,1,0,0,93023,TRUE,0
4062,3,59,33,2,1.75,3,0,0,0,0,91040,TRUE,0
4063,14,43,38,2,1.7,1,0,0,0,0,95053,TRUE,0
4064,21,24,47,2,0.1,3,0,1,0,0,94108,FALSE,0
4065,39,50,63,1,0,2,166,0,0,0,94402,FALSE,0
4066,19,68,44,1,3.7,3,0,0,0,0,94305,TRUE,0
4067,37,61,61,3,2,3,0,0,0,0,94122,TRUE,0
4068,28,21,52,4,0.5,2,0,0,0,0,94025,TRUE,0
4069,34,21,59,2,0.5,2,0,0,0,0,95035,TRUE,0
4070,32,31,56,4,1.3,1,0,0,0,0,94596,FALSE,0
4071,33,70,58,4,0.7,1,0,0,1,0,94720,FALSE,0
4072,6,25,30,3,1,2,135,1,0,0,94304,FALSE,0
4073,17,78,42,1,1,3,0,0,0,0,92521,TRUE,0
4074,27,19,51,1,0.2,1,0,0,0,0,92120,FALSE,0
4075,35,23,60,1,0.3,3,0,0,0,0,94608,TRUE,0
4076,4,40,30,4,0.8,1,0,0,0,0,90601,TRUE,0
4077,23,22,49,1,0.3,3,0,0,0,0,92220,FALSE,0
4078,0,71,26,4,1.8,2,0,0,1,0,92093,TRUE,0
4079,12,58,36,1,3.6,2,0,0,0,0,91320,FALSE,0
4080,40,75,65,3,2.2,1,0,0,0,0,90036,TRUE,0
4081,0,40,27,1,2,2,110,1,0,0,90068,FALSE,0
4082,35,155,60,1,1.5,3,0,1,0,0,92521,FALSE,1
4083,6,83,32,4,2.2,2,0,0,0,0,90036,FALSE,0
4084,20,99,46,3,1.1,1,0,0,0,0,94302,FALSE,0
4085,36,59,60,1,0,2,0,0,1,0,94124,FALSE,0
4086,2,53,28,3,2.4,2,0,0,0,0,94609,TRUE,0
4087,26,11,50,4,0.2,1,0,0,1,0,93106,FALSE,0
4088,28,179,52,4,4.2,3,0,0,0,0,94583,FALSE,1
4089,-1,71,29,2,1.75,3,0,0,0,0,94801,FALSE,0
4090,4,85,30,4,2.1,3,0,0,0,0,94234,TRUE,0
4091,18,49,42,3,2.1,3,0,0,1,0,92717,TRUE,0
4092,6,122,32,2,1.3,1,0,1,0,0,94025,TRUE,0
4093,15,171,40,2,3.3,1,0,0,0,0,94539,TRUE,0
4094,24,138,49,2,2.2,2,0,0,0,0,93111,TRUE,1
4095,23,8,53,4,0.4,3,0,0,1,0,95616,TRUE,0
4096,17,59,42,4,0.4,1,0,0,0,0,94105,TRUE,0
4097,14,49,38,3,2.8,1,0,0,0,0,90740,FALSE,0
4098,34,92,60,2,2,1,0,0,0,0,95670,FALSE,0
4099,3,75,27,4,0,1,0,0,0,0,90032,FALSE,0
4100,35,60,61,1,2.8,2,0,1,0,0,92831,TRUE,0
4101,2,41,27,2,1.7,2,0,0,0,0,90254,TRUE,0
4102,21,40,45,3,0.6,2,0,1,0,0,93460,TRUE,0
4103,16,81,41,2,0.4,1,146,1,0,0,94305,TRUE,0
4104,20,52,44,1,0.8,3,196,1,0,0,94143,FALSE,0
4105,14,25,38,4,1,1,0,0,0,0,95616,FALSE,0
4106,15,139,39,1,3.4,1,353,0,0,0,91801,TRUE,0
4107,22,54,48,1,1.2,2,0,0,0,0,93106,FALSE,0
4108,22,81,47,1,2.9,1,0,1,0,0,94123,FALSE,0
4109,39,73,64,3,2.2,1,0,1,1,0,94025,FALSE,0
4110,0,30,27,4,1,3,0,1,0,0,93107,TRUE,0
4111,41,59,66,3,2.4,1,0,0,0,0,95617,FALSE,0
4112,17,21,43,3,1.5,1,0,0,0,0,95351,FALSE,0
4113,9,65,34,3,0.7,2,104,0,0,0,95014,TRUE,0
4114,2,41,28,3,1.1,2,161,0,0,0,93118,TRUE,0
4115,28,52,52,4,0.1,3,121,0,0,0,92126,FALSE,0
4116,20,84,45,4,1.1,2,180,0,0,0,94131,TRUE,0
4117,-2,135,24,2,7.2,1,0,0,0,0,90065,TRUE,0
4118,14,18,39,4,0.2,3,0,0,1,0,92037,FALSE,0
4119,16,34,40,1,0.7,1,0,1,0,0,93561,TRUE,0
4120,5,85,30,4,1.8,3,0,0,0,0,92624,TRUE,0
4121,23,23,49,1,1.4,3,0,0,0,0,94080,FALSE,0
4122,27,65,53,4,2.8,2,0,1,0,0,91711,FALSE,0
4123,30,195,56,1,2.9,1,0,0,0,0,90089,FALSE,0
4124,24,40,50,4,2.6,1,89,0,0,0,93460,TRUE,0
4125,29,141,53,2,0.2,3,0,0,0,0,90064,FALSE,1
4126,34,95,60,2,0.7,2,322,1,0,0,94104,TRUE,0
4127,33,23,58,3,1.3,2,131,0,0,0,90095,FALSE,0
4128,19,82,43,2,1.8,2,0,1,0,0,95758,TRUE,0
4129,21,53,46,4,1.9,3,0,0,0,0,93555,FALSE,0
4130,3,10,29,4,0.4,1,87,1,0,0,91320,TRUE,0
4131,30,75,56,1,1.9,2,125,0,0,0,91910,TRUE,0
4132,23,23,48,4,0.4,2,122,0,0,0,94534,FALSE,0
4133,36,133,61,1,2.6,1,0,0,0,0,90266,TRUE,0
4134,17,129,41,1,3.4,1,0,1,0,0,94720,FALSE,0
4135,11,85,35,4,0.1,2,131,0,0,0,92154,FALSE,0
4136,23,168,48,2,2.8,1,308,0,0,0,95929,TRUE,0
4137,19,83,43,4,2,3,0,0,0,0,92691,TRUE,0
4138,12,52,37,2,1.1,2,0,0,0,0,93943,TRUE,0
4139,22,114,47,1,0.6,1,0,1,1,1,95819,TRUE,0
4140,3,81,29,1,2.9,3,0,0,0,0,95827,FALSE,0
4141,38,32,63,1,1.5,2,0,0,0,0,94015,FALSE,0
4142,19,63,43,3,2.1,3,0,0,0,0,94118,FALSE,0
4143,32,70,57,3,1.6,3,0,0,0,0,90024,FALSE,0
4144,31,20,55,2,0.3,1,0,0,0,0,94720,TRUE,0
4145,23,138,47,2,3.3,1,0,1,0,0,91367,TRUE,0
4146,34,63,58,4,1.6,2,0,0,0,0,94305,FALSE,0
4147,28,85,53,1,1.3,3,118,0,0,0,95814,TRUE,0
4148,35,180,59,2,6.5,2,0,1,1,1,96008,TRUE,1
4149,22,80,46,4,2,3,0,0,0,0,95747,TRUE,0
4150,15,53,41,1,0.7,3,0,0,0,0,93106,TRUE,0
4151,20,72,46,2,1.7,2,75,0,0,0,92009,TRUE,0
